P46984	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False
Q12208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290	False
P48771	Mus musculus	Metazoa	83	True
Q9FWR4	Arabidopsis thaliana	Viridiplantae	213	False
Q04279	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	960	False
P04817	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	590	False
Q9WVM1	Mus musculus	Metazoa	628	False
F8VPJ6	Mus musculus	Metazoa	1459	False
A1L188	Homo sapiens	Metazoa	74	False
A0A1W2P872	Mus musculus	Metazoa	492	False
Q9CQT9	Mus musculus	Metazoa	129	True
Q9H3F6	Homo sapiens	Metazoa	313	False
Q9UJS0	Homo sapiens	Metazoa	675	False
P39990	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	126	False
P87297	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	90	False
Q96529	Arabidopsis thaliana	Viridiplantae	490	False
P32970	Homo sapiens	Metazoa	193	True
Q9BS16	Homo sapiens	Metazoa	269	False
Q53JF7	Oryza sativa subsp. japonica	Viridiplantae	138	False
Q60817	Mus musculus	Metazoa	215	False
Q9Y7Y6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	291	False
Q04545	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1251	False
P08518	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1224	False
Q6PI77	Homo sapiens	Metazoa	547	False
Q6PIZ9	Homo sapiens	Metazoa	186	True
Q68DD2	Homo sapiens	Metazoa	849	False
Q9UPW6	Homo sapiens	Metazoa	733	False
Q9P7B8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	399	False
Q84JL7	Arabidopsis thaliana	Viridiplantae	330	False
Q9C685	Arabidopsis thaliana	Viridiplantae	211	False
P21771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	286	False
O94450	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	501	False
P07978	Mus musculus	Metazoa	107	False
O18381	Drosophila melanogaster	Metazoa	857	False
O54724	Mus musculus	Metazoa	392	False
Q9JM05	Mus musculus	Metazoa	507	False
Q3ZBF9	Bos taurus	Metazoa	296	False
P40477	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1460	False
P53004	Homo sapiens	Metazoa	296	False
P53725	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	186	False
Q6ZWK4	Homo sapiens	Metazoa	172	True
Q8GW29	Arabidopsis thaliana	Viridiplantae	217	False
Q9UJA2	Homo sapiens	Metazoa	301	False
Q7S300	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	138	False
O94664	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	234	False
P14712	Arabidopsis thaliana	Viridiplantae	1122	False
P06746	Homo sapiens	Metazoa	335	False
Q9Y3D7	Homo sapiens	Metazoa	125	False
Q8CI52	Mus musculus	Metazoa	662	False
Q9WU12	Mus musculus	Metazoa	71	False
Q3E756	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	94	False
Q02770	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	301	False
P34802	Arabidopsis thaliana	Viridiplantae	371	False
Q8T053	Drosophila melanogaster	Metazoa	434	False
Q14D04	Homo sapiens	Metazoa	833	False
Q6ZJM9	Oryza sativa subsp. japonica	Viridiplantae	563	False
Q9UL03	Homo sapiens	Metazoa	887	False
P08433	Scyliorhinus canicula	Metazoa	51	False
O13788	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	527	False
Q9Y5S8	Homo sapiens	Metazoa	564	True
P82916	Bos taurus	Metazoa	130	False
Q60974	Mus musculus	Metazoa	2453	False
Q5XF06	Arabidopsis thaliana	Viridiplantae	469	False
P23490	Homo sapiens	Metazoa	312	False
P38081	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	501	False
Q9EST4	Mus musculus	Metazoa	264	False
Q9SI64	Arabidopsis thaliana	Viridiplantae	702	False
F8VPU2	Mus musculus	Metazoa	1048	False
Q8IG69	Caenorhabditis elegans	Metazoa	100	False
P69851	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	72	False
Q9NQ33	Homo sapiens	Metazoa	181	False
P40007	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	231	False
P87152	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	992	False
A0A3Q7HWE4	Solanum lycopersicum	Viridiplantae	165	False
Q9Y3D5	Homo sapiens	Metazoa	142	False
Q3T0J3	Bos taurus	Metazoa	251	False
P22009	Candida tropicalis	Fungi	127	False
P56780	Arabidopsis thaliana	Viridiplantae	73	True
P38873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1557	False
Q9NPJ4	Homo sapiens	Metazoa	139	False
P62993	Homo sapiens	Metazoa	217	False
Q3EBQ3	Arabidopsis thaliana	Viridiplantae	807	False
Q56NI9	Homo sapiens	Metazoa	601	False
Q9P000	Homo sapiens	Metazoa	198	False
Q94BQ3	Arabidopsis thaliana	Viridiplantae	757	False
P35269	Homo sapiens	Metazoa	517	False
O65370	Arabidopsis thaliana	Viridiplantae	138	False
F1MH24	Bos taurus	Metazoa	957	False
P11930	Mus musculus	Metazoa	357	False
O96006	Homo sapiens	Metazoa	694	False
Q8INM3	Drosophila melanogaster	Metazoa	1420	False
Q08365	Chlamydomonas reinhardtii	Viridiplantae	712	False
Q7S910	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	263	False
O48716	Arabidopsis thaliana	Viridiplantae	465	False
Q961D9	Drosophila melanogaster	Metazoa	1469	False
Q8IXH6	Homo sapiens	Metazoa	220	False
Q16533	Homo sapiens	Metazoa	368	False
Q9H0U6	Homo sapiens	Metazoa	180	False
O13699	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	430	False
Q95XQ1	Caenorhabditis elegans	Metazoa	578	False
P33240	Homo sapiens	Metazoa	577	False
Q709R6	Drosophila melanogaster	Metazoa	399	False
B1ASB6	Mus musculus	Metazoa	1015	False
Q9BSJ6	Homo sapiens	Metazoa	248	False
Q9UID6	Homo sapiens	Metazoa	485	False
P0DYC3	Talaromyces sp	Fungi	665	False
P38285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	549	False
J9VLJ9	Cryptococcus neoformans (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	154	False
Q8WW12	Homo sapiens	Metazoa	178	False
P32372	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	648	False
P38891	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393	False
Q6NLC1	Arabidopsis thaliana	Viridiplantae	706	True
Q5BJX1	Rattus norvegicus	Metazoa	134	False
O15417	Homo sapiens	Metazoa	2968	False
Q9JI13	Mus musculus	Metazoa	469	False
O44548	Caenorhabditis elegans	Metazoa	877	False
Q58A45	Homo sapiens	Metazoa	887	False
Q8C886	Mus musculus	Metazoa	610	False
Q9FFA7	Arabidopsis thaliana	Viridiplantae	368	False
P38170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	754	False
O14188	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1489	False
Q9CQZ6	Mus musculus	Metazoa	104	True
Q96EV2	Homo sapiens	Metazoa	1170	False
Q8NF91	Homo sapiens	Metazoa	8797	False
P54113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	591	False
O35820	Rattus norvegicus	Metazoa	163	False
A2AIV2	Mus musculus	Metazoa	1811	False
O96624	Dictyostelium discoideum	Other	174	False
Q9SZ63	Arabidopsis thaliana	Viridiplantae	309	False
O45717	Caenorhabditis elegans	Metazoa	293	False
Q61510	Mus musculus	Metazoa	634	False
Q8TB37	Homo sapiens	Metazoa	319	False
Q9JKT3	Mus musculus	Metazoa	297	True
O43068	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	421	False
Q9C9T2	Arabidopsis thaliana	Viridiplantae	451	False
P38265	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	245	False
P40543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	189	False
Q6A0D4	Mus musculus	Metazoa	554	False
O70372	Mus musculus	Metazoa	1122	False
Q9VD44	Drosophila melanogaster	Metazoa	1364	False
Q9UQ35	Homo sapiens	Metazoa	2752	False
Q8NEY3	Homo sapiens	Metazoa	305	False
Q9HGM8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	695	False
Q06683	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	689	False
O80683	Arabidopsis thaliana	Viridiplantae	238	False
O88713	Mus musculus	Metazoa	188	True
P40028	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	759	False
P36114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	725	False
Q6PIU2	Homo sapiens	Metazoa	408	True
Q80TG1	Mus musculus	Metazoa	1036	False
O44997	Caenorhabditis elegans	Metazoa	1425	False
P25632	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483	False
O43031	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	381	False
Q84W56	Arabidopsis thaliana	Viridiplantae	911	False
X5JA13	Arabidopsis thaliana	Viridiplantae	825	False
Q9HCU9	Homo sapiens	Metazoa	246	False
P45968	Caenorhabditis elegans	Metazoa	339	False
Q6B860	Bos taurus	Metazoa	128	False
Q99321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	False
P04197	Drosophila melanogaster	Metazoa	657	False
Q7TMF3	Mus musculus	Metazoa	145	False
P21675	Homo sapiens	Metazoa	1893	False
P54790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	616	False
Q8NAV1	Homo sapiens	Metazoa	312	False
Q91WK7	Mus musculus	Metazoa	299	False
P81449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	96	False
P25420	Heliothis virescens	Metazoa	569	False
O02219	Caenorhabditis elegans	Metazoa	453	False
Q9BQ65	Homo sapiens	Metazoa	265	False
Q9NWQ9	Homo sapiens	Metazoa	140	False
P24389	Rattus norvegicus	Metazoa	257	True
P00480	Homo sapiens	Metazoa	354	False
Q9LU21	Arabidopsis thaliana	Viridiplantae	204	False
Q9LTB0	Arabidopsis thaliana	Viridiplantae	752	False
Q7Z5K2	Homo sapiens	Metazoa	1190	False
P54256	Rattus norvegicus	Metazoa	629	False
Q9USR4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	125	False
Q9C7S0	Arabidopsis thaliana	Viridiplantae	295	False
G5EG51	Caenorhabditis elegans	Metazoa	1270	False
Q5XJV7	Mus musculus	Metazoa	1441	False
P0CB49	Rattus norvegicus	Metazoa	1376	False
Q7RXV8	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	449	False
Q01359	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	148	False
Q9GZR7	Homo sapiens	Metazoa	859	False
P53927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	220	False
P46938	Mus musculus	Metazoa	488	False
Q6UB98	Homo sapiens	Metazoa	2062	False
Q12068	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	342	False
Q9D1M4	Mus musculus	Metazoa	174	False
Q80XX4	Rattus norvegicus	Metazoa	82	False
Q9P267	Homo sapiens	Metazoa	1494	False
P0DP88	Danio rerio	Metazoa	75	True
P59540	Homo sapiens	Metazoa	309	True
Q7Z7F0	Homo sapiens	Metazoa	614	False
P53061	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	704	False
Q5ABU7	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	564	False
Q6ZPK0	Mus musculus	Metazoa	688	False
F4ITM1	Arabidopsis thaliana	Viridiplantae	398	False
P40505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327	False
Q91YI6	Mus musculus	Metazoa	484	False
Q920Q3	Rattus norvegicus	Metazoa	154	False
P05084	Drosophila melanogaster	Metazoa	758	False
Q99607	Homo sapiens	Metazoa	663	False
P40458	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	529	False
P33417	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	597	False
Q791V5	Mus musculus	Metazoa	303	True
O63075	Chlamydomonas reinhardtii	Viridiplantae	238	True
P47112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	604	False
O62090	Caenorhabditis elegans	Metazoa	586	False
Q8L983	Arabidopsis thaliana	Viridiplantae	218	False
Q75WF1	Vanrija humicola	Fungi	370	False
Q04431	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	385	False
A8MPH9	Drosophila melanogaster	Metazoa	722	False
Q02486	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	183	False
Q6SJ95	Mus musculus	Metazoa	350	False
Q6NPN9	Arabidopsis thaliana	Viridiplantae	350	False
O88942	Mus musculus	Metazoa	717	False
Q9W1X4	Drosophila melanogaster	Metazoa	1711	False
Q8TF01	Homo sapiens	Metazoa	805	False
Q9FMM3	Arabidopsis thaliana	Viridiplantae	1714	False
Q9NX04	Homo sapiens	Metazoa	203	False
Q54QQ1	Dictyostelium discoideum	Other	1387	False
P47019	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	175	False
Q9NY27	Homo sapiens	Metazoa	417	False
P36161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1157	False
P53854	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	179	False
P32489	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	222	False
O43687	Homo sapiens	Metazoa	104	False
Q92597	Homo sapiens	Metazoa	394	False
Q16342	Homo sapiens	Metazoa	344	False
Q91VH1	Mus musculus	Metazoa	375	False
P39685	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1337	False
Q03525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False
Q8N108	Homo sapiens	Metazoa	512	False
Q6IUP1	Mus musculus	Metazoa	357	False
Q9UBI1	Homo sapiens	Metazoa	195	False
Q8CH19	Mus musculus	Metazoa	720	False
Q9CQ54	Mus musculus	Metazoa	120	True
Q2TAK8	Homo sapiens	Metazoa	710	False
Q99615	Homo sapiens	Metazoa	494	False
Q9NX76	Homo sapiens	Metazoa	183	True
Q95339	Sus scrofa	Metazoa	88	True
P35192	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	417	False
Q8R4U1	Mus musculus	Metazoa	393	False
Q01593	Arabidopsis thaliana	Viridiplantae	720	False
Q8K585	Rattus norvegicus	Metazoa	107	False
Q8I566	Plasmodium falciparum (isolate 3D7)	Other	442	False
P33441	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	392	False
Q9FLT9	Arabidopsis thaliana	Viridiplantae	259	True
F4IY62	Arabidopsis thaliana	Viridiplantae	883	False
Q02773	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1202	False
Q96T68	Homo sapiens	Metazoa	719	False
O13999	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	187	True
Q9HBH1	Homo sapiens	Metazoa	243	False
D4A3U0	Rattus norvegicus	Metazoa	432	True
Q9VGH1	Drosophila melanogaster	Metazoa	520	False
O60447	Homo sapiens	Metazoa	810	False
Q08047	Zea mays	Viridiplantae	799	False
P53920	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	997	False
O02073	Caenorhabditis elegans	Metazoa	376	False
P70669	Mus musculus	Metazoa	749	True
O54963	Rattus norvegicus	Metazoa	1069	False
Q9SJF1	Arabidopsis thaliana	Viridiplantae	589	False
P91399	Caenorhabditis elegans	Metazoa	926	False
P97287	Mus musculus	Metazoa	331	False
O75691	Homo sapiens	Metazoa	2785	False
Q84LM4	Arabidopsis thaliana	Viridiplantae	764	False
P61023	Rattus norvegicus	Metazoa	195	False
Q92466	Homo sapiens	Metazoa	427	False
P00973	Homo sapiens	Metazoa	400	False
Q96HW7	Homo sapiens	Metazoa	963	False
Q9V629	Drosophila melanogaster	Metazoa	384	False
Q9M394	Arabidopsis thaliana	Viridiplantae	471	False
Q99N89	Mus musculus	Metazoa	183	False
O42998	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1919	False
O97101	Dictyostelium discoideum	Other	1000	False
Q9GYU8	Drosophila melanogaster	Metazoa	702	False
Q9ZT96	Arabidopsis thaliana	Viridiplantae	541	False
P28648	Rattus norvegicus	Metazoa	238	True
Q9DCX2	Mus musculus	Metazoa	161	False
Q12139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1133	False
Q9R269	Mus musculus	Metazoa	1755	False
Q0VAA5	Homo sapiens	Metazoa	305	False
Q7TMR7	Rattus norvegicus	Metazoa	522	True
O43052	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1150	False
O59748	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	331	False
Q9C8H3	Arabidopsis thaliana	Viridiplantae	776	False
Q39214	Arabidopsis thaliana	Viridiplantae	926	False
A0A8I5ZT12	Rattus norvegicus	Metazoa	1484	False
Q12150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2958	True
Q9US14	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	268	False
F4JTS8	Arabidopsis thaliana	Viridiplantae	2729	False
Q6C6R8	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	417	False
Q4GZF6	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	171	False
P80484	Amphidinium carterae	Other	370	False
Q9BRQ5	Homo sapiens	Metazoa	295	True
Q05934	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	901	False
P53148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	917	False
A0FGR9	Homo sapiens	Metazoa	886	True
Q9HAJ7	Homo sapiens	Metazoa	183	False
E3Q1H1	Trypanosoma brucei brucei	Other	147	False
Q9NV70	Homo sapiens	Metazoa	894	False
Q52K88	Arabidopsis thaliana	Viridiplantae	202	False
Q6PAC3	Mus musculus	Metazoa	445	False
Q86TB3	Homo sapiens	Metazoa	2170	False
Q9NY74	Homo sapiens	Metazoa	926	False
Q92355	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1687	False
Q6L5B5	Oryza sativa subsp. japonica	Viridiplantae	248	False
Q8IBN8	Plasmodium falciparum (isolate 3D7)	Other	899	False
P01098	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	False
Q02354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	440	False
P52306	Homo sapiens	Metazoa	607	False
Q05860	Mus musculus	Metazoa	1466	False
Q925F4	Mus musculus	Metazoa	539	False
Q8IZA0	Homo sapiens	Metazoa	1049	True
O76054	Homo sapiens	Metazoa	403	False
Q9Y7R3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	742	False
O13988	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	555	False
Q06188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304	False
Q03954	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	165	False
O14388	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	136	False
Q9H299	Homo sapiens	Metazoa	93	False
O60130	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	827	False
Q9USR9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	643	False
A8DYY6	Drosophila melanogaster	Metazoa	616	False
Q12514	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	560	False
Q6W5P4	Homo sapiens	Metazoa	371	True
Q17895	Caenorhabditis elegans	Metazoa	249	False
O42978	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	80	False
Q9SMX3	Arabidopsis thaliana	Viridiplantae	274	False
P32944	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	819	False
Q04341	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	121	False
Q9SYD8	Arabidopsis thaliana	Viridiplantae	210	False
Q9SD11	Arabidopsis thaliana	Viridiplantae	103	False
Q9Y4Z0	Homo sapiens	Metazoa	139	False
F8VPN2	Mus musculus	Metazoa	2785	False
P25298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	677	False
P40002	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	666	False
Q9EPB4	Mus musculus	Metazoa	193	False
Q9UUJ4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	333	False
P38204	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	145	False
P25555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	427	False
O13600	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	209	False
P53140	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	646	False
Q09275	Caenorhabditis elegans	Metazoa	382	False
Q04408	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483	False
Q8GZR2	Euglena gracilis	Other	496	False
O74791	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	470	False
Q7Z412	Homo sapiens	Metazoa	305	False
Q8C4V4	Mus musculus	Metazoa	428	False
Q8LGB6	Arabidopsis thaliana	Viridiplantae	334	False
Q7Z7C8	Homo sapiens	Metazoa	310	False
O95229	Homo sapiens	Metazoa	277	False
Q8BH07	Mus musculus	Metazoa	226	False
Q01750	Rattus norvegicus	Metazoa	249	False
Q04930	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	467	False
Q91X44	Mus musculus	Metazoa	623	False
Q09842	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	407	False
O46385	Bos taurus	Metazoa	2194	False
Q8TE02	Homo sapiens	Metazoa	300	False
Q9NZJ0	Homo sapiens	Metazoa	730	False
O94301	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339	False
Q6UWZ7	Homo sapiens	Metazoa	409	False
Q8WUA4	Homo sapiens	Metazoa	911	False
Q01852	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	431	False
Q9SL92	Arabidopsis thaliana	Viridiplantae	367	False
Q9Y5W9	Homo sapiens	Metazoa	270	False
P53166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	561	False
Q8K2C6	Mus musculus	Metazoa	310	False
P63212	Bos taurus	Metazoa	71	False
Q9SYJ8	Arabidopsis thaliana	Viridiplantae	372	False
P36141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False
Q7SA88	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	439	False
P31356	Todarodes pacificus	Metazoa	448	True
C9JLW8	Homo sapiens	Metazoa	97	False
Q00723	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	242	False
Q9SGA2	Arabidopsis thaliana	Viridiplantae	361	False
Q12748	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	733	False
Q24JJ9	Arabidopsis thaliana	Viridiplantae	361	False
Q6I621	Oryza sativa subsp. japonica	Viridiplantae	510	False
Q00912	Wickerhamomyces anomalus	Fungi	342	False
Q01163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	450	False
Q9S7D1	Arabidopsis thaliana	Viridiplantae	808	False
Q61234	Mus musculus	Metazoa	503	False
P35183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	429	False
Q5VWZ2	Homo sapiens	Metazoa	237	False
Q43092	Pisum sativum	Viridiplantae	603	False
Q9STX3	Arabidopsis thaliana	Viridiplantae	151	False
Q9Z206	Mus musculus	Metazoa	595	False
Q9FRL5	Arabidopsis thaliana	Viridiplantae	309	False
P49435	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False
B7WN96	Caenorhabditis elegans	Metazoa	317	False
Q9Y6J0	Homo sapiens	Metazoa	2220	False
Q23229	Caenorhabditis elegans	Metazoa	417	False
P36011	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	622	False
P38826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435	False
P34224	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	193	False
Q9UT03	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	677	False
Q9P7E0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	79	True
Q6LA53	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	346	False
O95707	Homo sapiens	Metazoa	220	False
Q9Y3Z3	Homo sapiens	Metazoa	626	False
Q9VUB5	Drosophila melanogaster	Metazoa	3146	False
Q86TV6	Homo sapiens	Metazoa	843	False
P53330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157	False
Q60866	Mus musculus	Metazoa	349	False
O74904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	122	False
P36046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	403	True
Q8W4B2	Arabidopsis thaliana	Viridiplantae	333	False
Q04728	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	441	False
Q9I7K6	Drosophila melanogaster	Metazoa	492	False
Q5SY16	Homo sapiens	Metazoa	702	False
Q04623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	453	False
Q9LK29	Arabidopsis thaliana	Viridiplantae	307	False
A0A075TRA9	Penicillium expansum	Fungi	546	True
Q9CAF6	Arabidopsis thaliana	Viridiplantae	950	False
Q801E2	Xenopus laevis	Metazoa	1116	False
Q9VWF2	Drosophila melanogaster	Metazoa	2006	False
A0A075TRC0	Penicillium expansum	Fungi	1776	False
O04492	Arabidopsis thaliana	Viridiplantae	419	False
P99028	Mus musculus	Metazoa	89	False
P32314	Homo sapiens	Metazoa	431	False
Q9LPW3	Arabidopsis thaliana	Viridiplantae	450	False
P29083	Homo sapiens	Metazoa	439	False
Q01295	Drosophila melanogaster	Metazoa	727	False
Q8N5A5	Homo sapiens	Metazoa	531	False
Q9CQG9	Mus musculus	Metazoa	134	True
Q9LXT3	Arabidopsis thaliana	Viridiplantae	142	False
O13683	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1237	False
Q8N2H3	Homo sapiens	Metazoa	581	False
A0A2I0C2C6	Plasmodium falciparum (isolate NF54)	Other	3078	False
Q7S7U5	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	71	True
O94255	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244	False
Q15560	Homo sapiens	Metazoa	299	False
Q06525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	465	False
P01375	Homo sapiens	Metazoa	233	True
P40625	Tetrahymena pyriformis	Other	99	False
Q15649	Homo sapiens	Metazoa	155	False
Q03557	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	464	False
